case_id	suite	source_locator	source_object	declaration_kind	disposition	provisional_owner	reason	evidence_id
SVELTE-99F242E2E3E2299FFD8B	compiler-errors	packages/svelte/tests/compiler-errors/samples/runes-duplicate-props/	827adf504fa2407d0b4cfd33a59c3e448892ccd7	sample-directory	blocked	B2/BS1	BF2 must execute/classify the sample and attach profile/product evidence.	B2-parse-facet-svelte.md#svelte-99f242e2e3e2299ffd8b:pass
SVELTE-4EFFCD9CEB7E0CD5CB99	compiler-errors	packages/svelte/tests/compiler-errors/samples/runes-export-let/	1d64e3f9a4c157eb2417ccb089a4cef30c8c5e66	sample-directory	blocked	B2/BS1	BF2 must execute/classify the sample and attach profile/product evidence.	B2-parse-facet-svelte.md#svelte-4effcd9ceb7e0cd5cb99:pass
SVELTE-722C9D968CD392771DEF	compiler-errors	packages/svelte/tests/compiler-errors/samples/runes-export-named-state/	79565408de0611a942fa4642ffe7bc029c4942b2	sample-directory	blocked	B2/BS1	BF2 must execute/classify the sample and attach profile/product evidence. Parse-facet residual: sample contains no Svelte carrier input; retained for the co-owner.	B2-parse-facet-svelte.md#svelte-722c9d968cd392771def:unverifiable
SVELTE-88E49CB306A9389D0231	compiler-errors	packages/svelte/tests/compiler-errors/samples/runes-invalid-each-binding-this/	831fc5e60d8c278bfe87e85221770200afd58a8c	sample-directory	blocked	B2/BS1	BF2 must execute/classify the sample and attach profile/product evidence.	B2-parse-facet-svelte.md#svelte-88e49cb306a9389d0231:pass
SVELTE-6A46B4534BBDA746BDC7	compiler-errors	packages/svelte/tests/compiler-errors/samples/runes-invalid-each-binding/	0c0c1015c67c5e6d9409208d069986afbd5cb9b7	sample-directory	blocked	B2/BS1	BF2 must execute/classify the sample and attach profile/product evidence.	B2-parse-facet-svelte.md#svelte-6a46b4534bbda746bdc7:pass
SVELTE-EA2F54CA1B89386C1A8F	compiler-errors	packages/svelte/tests/compiler-errors/samples/runes-invalid-each-mutation/	92e7463c830c8266c4ea678be5732b332eff2ae7	sample-directory	blocked	B2/BS1	BF2 must execute/classify the sample and attach profile/product evidence.	B2-parse-facet-svelte.md#svelte-ea2f54ca1b89386c1a8f:pass
SVELTE-D9F3B9B064FA904D2C33	compiler-errors	packages/svelte/tests/compiler-errors/samples/runes-module-store-subscription/	b49b355cec5cb9baa5113fb4c8aa3eaa2f35c043	sample-directory	blocked	B2/BS1	BF2 must execute/classify the sample and attach profile/product evidence. Parse-facet residual: sample contains no Svelte carrier input; retained for the co-owner.	B2-parse-facet-svelte.md#svelte-d9f3b9b064fa904d2c33:unverifiable
SVELTE-F62A0C48C2F1346D4542	compiler-errors	packages/svelte/tests/compiler-errors/samples/runes-no-const-assignment/	7e90f7878ce14a45fca74b4d150118b34e1e2fd4	sample-directory	blocked	B2/BS1	BF2 must execute/classify the sample and attach profile/product evidence.	B2-parse-facet-svelte.md#svelte-f62a0c48c2f1346d4542:pass
SVELTE-FA90712FA2B8D182E287	compiler-errors	packages/svelte/tests/compiler-errors/samples/runes-no-const-update/	77c7f9da792e7797ce941c91e65d56bd4cb502af	sample-directory	blocked	B2/BS1	BF2 must execute/classify the sample and attach profile/product evidence.	B2-parse-facet-svelte.md#svelte-fa90712fa2b8d182e287:pass
SVELTE-79250AB289F2C7C5F3B6	compiler-errors	packages/svelte/tests/compiler-errors/samples/runes-no-rune-each/	54102f30d439b38a73cec4da71994a587f8bc49a	sample-directory	blocked	B2/BS1	BF2 must execute/classify the sample and attach profile/product evidence.	B2-parse-facet-svelte.md#svelte-79250ab289f2c7c5f3b6:pass
SVELTE-8298E253600B1B0FBB82	compiler-errors	packages/svelte/tests/compiler-errors/samples/runes-props-illegal-name-1/	e494af408e5ff0ef5e9d7b3b0a5650c19b0e166a	sample-directory	blocked	B2/BS1	BF2 must execute/classify the sample and attach profile/product evidence.	B2-parse-facet-svelte.md#svelte-8298e253600b1b0fbb82:pass
SVELTE-A91A8141015727BCA318	compiler-errors	packages/svelte/tests/compiler-errors/samples/runes-props-illegal-name-2/	930f7d84fe92b05f17904cda49cd9831a4a00455	sample-directory	blocked	B2/BS1	BF2 must execute/classify the sample and attach profile/product evidence.	B2-parse-facet-svelte.md#svelte-a91a8141015727bca318:pass
SVELTE-DE6BF8E9DAE418FCA7EB	compiler-errors	packages/svelte/tests/compiler-errors/samples/runes-props-not-called/	1e5b19efb32eb7a000b4040d177d90efec831a43	sample-directory	blocked	B2/BS1	BF2 must execute/classify the sample and attach profile/product evidence.	B2-parse-facet-svelte.md#svelte-de6bf8e9dae418fca7eb:pass
SVELTE-BA50A0817D7395709DDB	compiler-errors	packages/svelte/tests/compiler-errors/samples/runes-wrong-bindable-args/	c5f76beafcbaa562fa70167e8e006406698818c7	sample-directory	blocked	B2/BS1	BF2 must execute/classify the sample and attach profile/product evidence.	B2-parse-facet-svelte.md#svelte-ba50a0817d7395709ddb:pass
SVELTE-9DD0F12891ACCC66C59B	compiler-errors	packages/svelte/tests/compiler-errors/samples/runes-wrong-bindable-placement/	9720b961049df594ed4502eea6c91767eaa03a54	sample-directory	blocked	B2/BS1	BF2 must execute/classify the sample and attach profile/product evidence.	B2-parse-facet-svelte.md#svelte-9dd0f12891accc66c59b:pass
SVELTE-17D22BF2A546CBA26A87	compiler-errors	packages/svelte/tests/compiler-errors/samples/runes-wrong-derived-args/	88cb7997e459e1bd9322b64256454c2369a3efd1	sample-directory	blocked	B2/BS1	BF2 must execute/classify the sample and attach profile/product evidence.	B2-parse-facet-svelte.md#svelte-17d22bf2a546cba26a87:pass
SVELTE-8A59FA665F28E7851193	compiler-errors	packages/svelte/tests/compiler-errors/samples/runes-wrong-derived-placement/	0767314ea9ed82389a2b51ee793f460e3711bb74	sample-directory	blocked	B2/BS1	BF2 must execute/classify the sample and attach profile/product evidence.	B2-parse-facet-svelte.md#svelte-8a59fa665f28e7851193:pass
SVELTE-DD7941F49C415FF800D8	compiler-errors	packages/svelte/tests/compiler-errors/samples/runes-wrong-effect-args/	d7d60c3c64d5c13177fed7fa2c8e1fdd8dd4c607	sample-directory	blocked	B2/BS1	BF2 must execute/classify the sample and attach profile/product evidence.	B2-parse-facet-svelte.md#svelte-dd7941f49c415ff800d8:pass
SVELTE-54D2BF042A19AC9FDE27	compiler-errors	packages/svelte/tests/compiler-errors/samples/runes-wrong-effect-placement/	e36b2037332a89310ac5d6f8367dcd083ac69aa6	sample-directory	blocked	B2/BS1	BF2 must execute/classify the sample and attach profile/product evidence.	B2-parse-facet-svelte.md#svelte-54d2bf042a19ac9fde27:pass
SVELTE-EBA2450C36334FF552EB	compiler-errors	packages/svelte/tests/compiler-errors/samples/runes-wrong-host-placement/	6e4dc3fc851540495c81f927d01e441e9db814e3	sample-directory	blocked	B2/BS1	BF2 must execute/classify the sample and attach profile/product evidence.	B2-parse-facet-svelte.md#svelte-eba2450c36334ff552eb:pass
SVELTE-DC1D119C783CBC89251B	compiler-errors	packages/svelte/tests/compiler-errors/samples/runes-wrong-props-args/	9eb0f99827c0670b145740afd6820c2003374746	sample-directory	blocked	B2/BS1	BF2 must execute/classify the sample and attach profile/product evidence.	B2-parse-facet-svelte.md#svelte-dc1d119c783cbc89251b:pass
SVELTE-488E03DE2CBA180E55EE	compiler-errors	packages/svelte/tests/compiler-errors/samples/runes-wrong-props-placement-instance/	01513fedc07e65c977e6d68cdf0d63d59bcea68c	sample-directory	blocked	B2/BS1	BF2 must execute/classify the sample and attach profile/product evidence.	B2-parse-facet-svelte.md#svelte-488e03de2cba180e55ee:pass
SVELTE-F18ABB88412911AF6507	compiler-errors	packages/svelte/tests/compiler-errors/samples/runes-wrong-props-placement-module/	6ab45f5bc0cef296cf3ee805649db979c5543062	sample-directory	blocked	B2/BS1	BF2 must execute/classify the sample and attach profile/product evidence. Parse-facet residual: sample contains no Svelte carrier input; retained for the co-owner.	B2-parse-facet-svelte.md#svelte-f18abb88412911af6507:unverifiable
SVELTE-0694E5FD6C90B8699B79	compiler-errors	packages/svelte/tests/compiler-errors/samples/runes-wrong-state-args/	ac8e9a5710c38cef7666fb7f2cf2d7897a49852e	sample-directory	blocked	B2/BS1	BF2 must execute/classify the sample and attach profile/product evidence.	B2-parse-facet-svelte.md#svelte-0694e5fd6c90b8699b79:pass
SVELTE-7C6A8D527F54BA88BF82	compiler-errors	packages/svelte/tests/compiler-errors/samples/runes-wrong-state-placement/	07ed130e193ee1d12f1269841b0d55275c18e4de	sample-directory	blocked	B2/BS1	BF2 must execute/classify the sample and attach profile/product evidence.	B2-parse-facet-svelte.md#svelte-7c6a8d527f54ba88bf82:pass
SVELTE-0115CEDB97DAFA742F06	compiler-errors	packages/svelte/tests/compiler-errors/samples/runes-wrong-state-raw-args/	c2f795b63ae406df2830689393762f94ea4ddc58	sample-directory	blocked	B2/BS1	BF2 must execute/classify the sample and attach profile/product evidence.	B2-parse-facet-svelte.md#svelte-0115cedb97dafa742f06:pass
SVELTE-6BF06BCD65315D81A56A	compiler-errors	packages/svelte/tests/compiler-errors/samples/runes-wrong-state-snapshot-args/	61b2cbb2e01ef8ce6cb965c7153ffe7227a228c9	sample-directory	blocked	B2/BS1	BF2 must execute/classify the sample and attach profile/product evidence.	B2-parse-facet-svelte.md#svelte-6bf06bcd65315d81a56a:pass
SVELTE-CD122C1406439ABA1E27	compiler-errors	packages/svelte/tests/compiler-errors/samples/script-unclosed-eof/	6e0c1cd653dee59f4d46c2dd56cddb6acb50d780	sample-directory	blocked	B2/BS1	BF2 must execute/classify the sample and attach profile/product evidence.	B2-parse-facet-svelte.md#svelte-cd122c1406439aba1e27:pass
SVELTE-BFF89DC975E4538653E5	compiler-errors	packages/svelte/tests/compiler-errors/samples/script-unclosed/	4bc2970a32177b3fcc3a4b32a5fc66e3acef8d34	sample-directory	blocked	B2/BS1	BF2 must execute/classify the sample and attach profile/product evidence.	B2-parse-facet-svelte.md#svelte-bff89dc975e4538653e5:pass
SVELTE-BD8122FB75401BE65390	compiler-errors	packages/svelte/tests/compiler-errors/samples/self-reference/	e68b5cffbe4db5d6748ee4ac6bdc45ca88e2f8e4	sample-directory	blocked	B2/BS1	BF2 must execute/classify the sample and attach profile/product evidence.	B2-parse-facet-svelte.md#svelte-bd8122fb75401be65390:pass
SVELTE-44B0EE8F4A03DA0FB789	compiler-errors	packages/svelte/tests/compiler-errors/samples/slot-conflicting-with-render-tag/	b4cc403ccc7c08ce7af89d4a62f7fa62067db4a9	sample-directory	blocked	B2/BS1	BF2 must execute/classify the sample and attach profile/product evidence.	B2-parse-facet-svelte.md#svelte-44b0ee8f4a03da0fb789:pass
SVELTE-A340BBB593CF7D642232	compiler-errors	packages/svelte/tests/compiler-errors/samples/snippet-children-conflict/	9fdca57879611f8d57f22ffd5568b59b8b236510	sample-directory	blocked	B2/BS1	BF2 must execute/classify the sample and attach profile/product evidence.	B2-parse-facet-svelte.md#svelte-a340bbb593cf7d642232:pass
SVELTE-037C3A99038CFFBDAFA9	compiler-errors	packages/svelte/tests/compiler-errors/samples/snippet-invalid-export/	e65fb3d2b75641b75483b2a1488fd8a38ca2b391	sample-directory	blocked	B2/BS1	BF2 must execute/classify the sample and attach profile/product evidence.	B2-parse-facet-svelte.md#svelte-037c3a99038cffbdafa9:pass
SVELTE-0B9D31CFF39B37F2CC20	compiler-errors	packages/svelte/tests/compiler-errors/samples/snippet-rest-args/	e7932bad2ab9fb52cca34bdfcef60c8ce69b943f	sample-directory	blocked	B2/BS1	BF2 must execute/classify the sample and attach profile/product evidence.	B2-parse-facet-svelte.md#svelte-0b9d31cff39b37f2cc20:pass
SVELTE-EF53393FDF31EF0EF7F4	compiler-errors	packages/svelte/tests/compiler-errors/samples/store-autosub-context-module/	8ae9fd29c2b787366ae612c8a4005693c633a67a	sample-directory	blocked	B2/BS1	BF2 must execute/classify the sample and attach profile/product evidence.	B2-parse-facet-svelte.md#svelte-ef53393fdf31ef0ef7f4:pass
SVELTE-8F3EE990BB2678EE5155	compiler-errors	packages/svelte/tests/compiler-errors/samples/store-contextual/	af9d5a1f5f53ea4ad430cb7393083703f4c0604e	sample-directory	blocked	B2/BS1	BF2 must execute/classify the sample and attach profile/product evidence.	B2-parse-facet-svelte.md#svelte-8f3ee990bb2678ee5155:pass
SVELTE-2A701B18CE7D656C7408	compiler-errors	packages/svelte/tests/compiler-errors/samples/store-global-disallowed/	19f0436ae7c5347b704f7eaaf0bfb099b5422766	sample-directory	blocked	B2/BS1	BF2 must execute/classify the sample and attach profile/product evidence.	B2-parse-facet-svelte.md#svelte-2a701b18ce7d656c7408:pass
SVELTE-0B6A8F2BD78820BEF29A	compiler-errors	packages/svelte/tests/compiler-errors/samples/store-prevent-user-declarations/	41f6c66e0d6b4e076f752bf70a7effc2417c58d9	sample-directory	blocked	B2/BS1	BF2 must execute/classify the sample and attach profile/product evidence.	B2-parse-facet-svelte.md#svelte-0b6a8f2bd78820bef29a:pass
SVELTE-377B8549704A31F54540	compiler-errors	packages/svelte/tests/compiler-errors/samples/store-shadow-scope-2/	cf2a00624118655aae6261cce9d0a1fe8af088d9	sample-directory	blocked	B2/BS1	BF2 must execute/classify the sample and attach profile/product evidence.	B2-parse-facet-svelte.md#svelte-377b8549704a31f54540:pass
SVELTE-F903A676B43DFF0630CA	compiler-errors	packages/svelte/tests/compiler-errors/samples/store-shadow-scope-3/	41363b2c2b2f183ba2658ee4188cfe14f46ae02b	sample-directory	blocked	B2/BS1	BF2 must execute/classify the sample and attach profile/product evidence.	B2-parse-facet-svelte.md#svelte-f903a676b43dff0630ca:pass
SVELTE-EC778ECFF2CBDDA1FCB1	compiler-errors	packages/svelte/tests/compiler-errors/samples/store-shadow-scope/	f1b9a4785b5f226e62983d68a5a83dcf532756bc	sample-directory	blocked	B2/BS1	BF2 must execute/classify the sample and attach profile/product evidence.	B2-parse-facet-svelte.md#svelte-ec778ecff2cbdda1fcb1:pass
SVELTE-7B0C715D8305A396AC5A	compiler-errors	packages/svelte/tests/compiler-errors/samples/store-template-expression-scope/	335207f8a4c96c0a9fe51a2b367eb7a8eecc8b7a	sample-directory	blocked	B2/BS1	BF2 must execute/classify the sample and attach profile/product evidence.	B2-parse-facet-svelte.md#svelte-7b0c715d8305a396ac5a:pass
SVELTE-9780B914253DA22C8EBC	compiler-errors	packages/svelte/tests/compiler-errors/samples/style-unclosed-eof/	7dc9c168bac5d33834f25da2d7f5fdc1befbcefc	sample-directory	blocked	B2/BS1	BF2 must execute/classify the sample and attach profile/product evidence. Parse-facet residual: official style error expected_token is outside carrier parsing; retained for the co-owner.	B2-parse-facet-svelte.md#svelte-9780b914253da22c8ebc:unverifiable
SVELTE-D3E1DF4B1C6BAD91C671	compiler-errors	packages/svelte/tests/compiler-errors/samples/style-unclosed/	ea781680b21a605e29d7f3997dc8952b11a8bdfe	sample-directory	blocked	B2/BS1	BF2 must execute/classify the sample and attach profile/product evidence. Parse-facet residual: official style error css_expected_identifier is outside carrier parsing; retained for the co-owner.	B2-parse-facet-svelte.md#svelte-d3e1df4b1c6bad91c671:unverifiable
SVELTE-66DD8F903250FFA2A3F9	compiler-errors	packages/svelte/tests/compiler-errors/samples/svelte-internal-import/	abb99dde4074287c8dad688176ff8293302f0c25	sample-directory	blocked	B2/BS1	BF2 must execute/classify the sample and attach profile/product evidence.	B2-parse-facet-svelte.md#svelte-66dd8f903250ffa2a3f9:pass
SVELTE-EF4DE2DA3216C4430FC7	compiler-errors	packages/svelte/tests/compiler-errors/samples/svelte-selfdestructive/	f392261c62aacd13abb88334d960bcbcadce1b70	sample-directory	blocked	B2/BS1	BF2 must execute/classify the sample and attach profile/product evidence.	B2-parse-facet-svelte.md#svelte-ef4de2da3216c4430fc7:pass
SVELTE-07595F1BEFFCF9B2E25C	compiler-errors	packages/svelte/tests/compiler-errors/samples/then-before-closing/	53a58085fc464e40ca1c9d808612eb64dae814d4	sample-directory	blocked	B2/BS1	BF2 must execute/classify the sample and attach profile/product evidence.	B2-parse-facet-svelte.md#svelte-07595f1beffcf9b2e25c:pass
SVELTE-D1B28311E4D7BFB43F88	compiler-errors	packages/svelte/tests/compiler-errors/samples/then-without-await/	1c7b9bde9fb1380eaaff0660f1473292d57fece6	sample-directory	blocked	B2/BS1	BF2 must execute/classify the sample and attach profile/product evidence.	B2-parse-facet-svelte.md#svelte-d1b28311e4d7bfb43f88:pass
SVELTE-5B269BBA59DBD6B0EE14	compiler-errors	packages/svelte/tests/compiler-errors/samples/unbalanced-curly-component/	2b693a3d074a4b40c618eb3420fed765c0157b9e	sample-directory	blocked	B2/BS1	BF2 must execute/classify the sample and attach profile/product evidence.	B2-parse-facet-svelte.md#svelte-5b269bba59dbd6b0ee14:pass
SVELTE-DF76BE4C07A3E23B9CAA	compiler-errors	packages/svelte/tests/compiler-errors/samples/unbalanced-curly-element/	075f893403224d0d9bc1b75f1cc8ed0e0870cc89	sample-directory	blocked	B2/BS1	BF2 must execute/classify the sample and attach profile/product evidence.	B2-parse-facet-svelte.md#svelte-df76be4c07a3e23b9caa:pass
SVELTE-D829489C12089818917B	compiler-errors	packages/svelte/tests/compiler-errors/samples/unclosed-attribute-self-close-tag/	bcb4421667e27f7481b4c044191ef07c6d955634	sample-directory	blocked	B2/BS1	BF2 must execute/classify the sample and attach profile/product evidence.	B2-parse-facet-svelte.md#svelte-d829489c12089818917b:pass
SVELTE-519DA0E2F7D593087271	compiler-errors	packages/svelte/tests/compiler-errors/samples/unexpected-end-of-input-b/	476f8d0c42180a0f6e65ea08f8b2f8dc95a4a458	sample-directory	blocked	B2/BS1	BF2 must execute/classify the sample and attach profile/product evidence.	B2-parse-facet-svelte.md#svelte-519da0e2f7d593087271:pass
SVELTE-7D34F783F0BD9D7909F5	compiler-errors	packages/svelte/tests/compiler-errors/samples/unexpected-end-of-input-c/	e1ce2fc2f27b9213969b389ff55053997102749e	sample-directory	blocked	B2/BS1	BF2 must execute/classify the sample and attach profile/product evidence.	B2-parse-facet-svelte.md#svelte-7d34f783f0bd9d7909f5:pass
